national_industry_code,national_industry_desc,naics_level,sector_code,sector_desc,subsector_code,subsector_desc,industry_group_code,industry_group_desc,naics_industry_code,naics_industry_desc
313240,Knit fabric mills,national industry,23,Construction,313,Textile mills,3132,Fabric mills,31324,Knit fabric mills
313310,Textile and fabric finishing mills,national industry,23,Construction,313,Textile mills,3133,Textile and fabric finishing and fabric coating mills,31331,Textile and fabric finishing mills
313320,Fabric coating mills,national industry,23,Construction,313,Textile mills,3133,Textile and fabric finishing and fabric coating mills,31332,Fabric coating mills
314110,Carpet and rug mills,national industry,23,Construction,314,Textile product mills,3141,Textile furnishings mills,31411,Carpet and rug mills
314120,Curtain and linen mills,national industry,23,Construction,314,Textile product mills,3141,Textile furnishings mills,31412,Curtain and linen mills
314910,Textile bag and canvas mills,national industry,23,Construction,314,Textile product mills,3149,Other textile product mills,31491,Textile bag and canvas mills
314994,"Rope, cordage, twine, tire cord, and tire fabric mills",national industry,23,Construction,314,Textile product mills,3149,Other textile product mills,31499,All other textile product mills
314999,All other miscellaneous textile product mills,national industry,23,Construction,314,Textile product mills,3149,Other textile product mills,31499,All other textile product mills
315110,Hosiery and sock mills,national industry,23,Construction,315,Apparel manufacturing,3151,Apparel knitting mills,31511,Hosiery and sock mills
315190,Other apparel knitting mills,national industry,23,Construction,315,Apparel manufacturing,3151,Apparel knitting mills,31519,Other apparel knitting mills
315210,Cut and sew apparel contractors,national industry,23,Construction,315,Apparel manufacturing,3152,Cut and sew apparel manufacturing,31521,Cut and sew apparel contractors
315220,Men’s and boys’ cut and sew apparel manufacturing,national industry,23,Construction,315,Apparel manufacturing,3152,Cut and sew apparel manufacturing,31522,Men’s and boys’ cut and sew apparel manufacturing
315240,"Women’s, girls’, and infants’ cut and sew apparel manufacturing",national industry,23,Construction,315,Apparel manufacturing,3152,Cut and sew apparel manufacturing,31524,"Women’s, girls’, and infants’ cut and sew apparel manufacturing"
315280,Other cut and sew apparel manufacturing,national industry,23,Construction,315,Apparel manufacturing,3152,Cut and sew apparel manufacturing,31528,Other cut and sew apparel manufacturing
315990,Apparel accessories and other apparel manufacturing,national industry,23,Construction,315,Apparel manufacturing,3159,Apparel accessories and other apparel manufacturing,31599,Apparel accessories and other apparel manufacturing
316110,Leather and hide tanning and finishing,national industry,23,Construction,316,Leather and allied product manufacturing,3161,Leather and hide tanning and finishing,31611,Leather and hide tanning and finishing
316210,Footwear manufacturing,national industry,23,Construction,316,Leather and allied product manufacturing,3162,Footwear manufacturing,31621,Footwear manufacturing
316992,Women's handbag and purse manufacturing,national industry,23,Construction,316,Leather and allied product manufacturing,3169,Other leather and allied product manufacturing,31699,Other leather and allied product manufacturing
316998,All other leather good and allied product manufacturing,national industry,23,Construction,316,Leather and allied product manufacturing,3169,Other leather and allied product manufacturing,31699,Other leather and allied product manufacturing
321113,Sawmills,national industry,23,Construction,321,Wood product manufacturing,3211,Sawmills and wood preservation,32111,Sawmills and wood preservation
321114,Wood preservation,national industry,23,Construction,321,Wood product manufacturing,3211,Sawmills and wood preservation,32111,Sawmills and wood preservation
321211,Hardwood veneer and plywood manufacturing,national industry,23,Construction,321,Wood product manufacturing,3212,"Veneer, plywood, and engineered wood product manufacturing",32121,"Veneer, plywood, and engineered wood product manufacturing"
321212,Softwood veneer and plywood manufacturing,national industry,23,Construction,321,Wood product manufacturing,3212,"Veneer, plywood, and engineered wood product manufacturing",32121,"Veneer, plywood, and engineered wood product manufacturing"
321213,Engineered wood member (except truss) manufacturing,national industry,23,Construction,321,Wood product manufacturing,3212,"Veneer, plywood, and engineered wood product manufacturing",32121,"Veneer, plywood, and engineered wood product manufacturing"
321214,Truss manufacturing,national industry,23,Construction,321,Wood product manufacturing,3212,"Veneer, plywood, and engineered wood product manufacturing",32121,"Veneer, plywood, and engineered wood product manufacturing"
321219,Reconstituted wood product manufacturing,national industry,23,Construction,321,Wood product manufacturing,3212,"Veneer, plywood, and engineered wood product manufacturing",32121,"Veneer, plywood, and engineered wood product manufacturing"
321911,Wood window and door manufacturing,national industry,23,Construction,321,Wood product manufacturing,3219,Other wood product manufacturing,32191,Millwork
321912,"Cut stock, resawing lumber, and planing",national industry,23,Construction,321,Wood product manufacturing,3219,Other wood product manufacturing,32191,Millwork
321918,Other millwork (including flooring),national industry,23,Construction,321,Wood product manufacturing,3219,Other wood product manufacturing,32191,Millwork
321920,Wood container and pallet manufacturing,national industry,23,Construction,321,Wood product manufacturing,3219,Other wood product manufacturing,32192,Wood container and pallet manufacturing
321991,Manufactured home (mobile home) manufacturing,national industry,23,Construction,321,Wood product manufacturing,3219,Other wood product manufacturing,32199,All other wood product manufacturing
321992,Prefabricated wood building manufacturing,national industry,23,Construction,321,Wood product manufacturing,3219,Other wood product manufacturing,32199,All other wood product manufacturing
321999,All other miscellaneous wood product manufacturing,national industry,23,Construction,321,Wood product manufacturing,3219,Other wood product manufacturing,32199,All other wood product manufacturing
322110,Pulp mills,national industry,23,Construction,322,Paper manufacturing,3221,"Pulp, paper, and paperboard mills",32211,Pulp mills
322121,Paper (except newsprint) mills,national industry,23,Construction,322,Paper manufacturing,3221,"Pulp, paper, and paperboard mills",32212,Paper mills
322122,Newsprint mills,national industry,23,Construction,322,Paper manufacturing,3221,"Pulp, paper, and paperboard mills",32212,Paper mills
322130,Paperboard mills,national industry,23,Construction,322,Paper manufacturing,3221,"Pulp, paper, and paperboard mills",32213,Paperboard mills
322211,Corrugated and solid fiber box manufacturing,national industry,23,Construction,322,Paper manufacturing,3222,Converted paper product manufacturing,32221,Paperboard container manufacturing
322212,Folding paperboard box manufacturing,national industry,23,Construction,322,Paper manufacturing,3222,Converted paper product manufacturing,32221,Paperboard container manufacturing
322219,Other paperboard container manufacturing,national industry,23,Construction,322,Paper manufacturing,3222,Converted paper product manufacturing,32221,Paperboard container manufacturing
322220,Paper bag and coated and treated paper manufacturing,national industry,23,Construction,322,Paper manufacturing,3222,Converted paper product manufacturing,32222,Paper bag and coated and treated paper manufacturing
322230,Stationery product manufacturing,national industry,23,Construction,322,Paper manufacturing,3222,Converted paper product manufacturing,32223,Stationery product manufacturing
