"yr","r","g","m","Val"
"2009","ky","ott","trd",2.55222067374806
"2009","ky","fbt","trd",0.70386610087247
"2009","ky","gmt","trd",0.745566866268806
"2009","la","wht","trd",7.26631159735565
"2009","la","trk","trn",2.43809620391059
"2009","la","otr","trn",0.0244126398525796
"2009","la","air","trn",0.0389821100622939
"2009","la","pip","trn",0.348106842536877
"2009","la","trn","trn",0.581551560702165
"2009","la","wtt","trn",0.260643718954507
"2009","la","mvt","trd",0.512141783319674
"2009","la","ott","trd",4.49259910752092
"2009","la","fbt","trd",1.23899482874656
"2009","la","gmt","trd",1.31239946155497
"2009","ma","wht","trd",8.66089445058836
"2009","ma","trk","trn",1.51996818741124
"2009","ma","otr","trn",0.0152194305897905
"2009","ma","air","trn",0.0243023909712069
"2009","ma","pip","trn",0.122120820671903
"2009","ma","trn","trn",0.362553319343533
"2009","ma","wtt","trn",0.162491603253379
"2009","ma","mvt","trd",0.610434313150292
"2009","ma","ott","trd",5.3548387180652
"2009","ma","fbt","trd",1.4767882291896
"2009","ma","gmt","trd",1.56428100574067
"2009","md","wht","trd",5.07999617235792
"2009","md","trk","trn",0.991652963139956
"2009","md","otr","trn",0.00992941402765373
"2009","md","air","trn",0.0158552910630508
"2009","md","pip","trn",0.06390221855918
"2009","md","trn","trn",0.236535919896833
"2009","md","wtt","trn",0.10601227130024
"2009","md","mvt","trd",0.358046618853409
"2009","md","ott","trd",3.14084882878549
"2009","md","fbt","trd",0.866201359971171
"2009","md","gmt","trd",0.917519728128653
"2009","me","wht","trd",1.36561077264062
"2009","me","trk","trn",0.268828210007246
"2009","me","otr","trn",0.00269177494415278
"2009","me","air","trn",0.00429822697461377
"2009","me","pip","trn",0.0383827919588914
"2009","me","trn","trn",0.051738369107844
"2009","me","wtt","trn",0.028738974411176
"2009","me","mvt","trd",0.0962505291784134
"2009","me","ott","trd",0.84432681645787
"2009","me","fbt","trd",0.232853307033799
"2009","me","gmt","trd",0.246648773410631
"2009","mi","wht","trd",16.2325123952234
"2009","mi","trk","trn",3.07239735787262
"2009","mi","otr","trn",0.0307638927707021
"2009","mi","air","trn",0.0491237924769287
"2009","mi","pip","trn",0.438671181864037
"2009","mi","trn","trn",0.490582403859023
"2009","mi","wtt","trn",0.112930573129599
"2009","mi","mvt","trd",1.14409459799024
"2009","mi","ott","trd",10.0362019605851
"2009","mi","fbt","trd",2.76784151708624
"2009","mi","gmt","trd",2.93182314600001
"2009","mn","wht","trd",8.15370848671234
"2009","mn","trk","trn",1.73131209524591
"2009","mn","otr","trn",0.0173356156274149
"2009","mn","air","trn",0.0276815158240294
"2009","mn","pip","trn",0.197402712766178
"2009","mn","trn","trn",0.412964529224837
"2009","mn","wtt","trn",0.185085240874426
"2009","mn","mvt","trd",0.574686998913355
"2009","mn","ott","trd",5.0412568989913
"2009","mn","fbt","trd",1.39030683102276
"2009","mn","gmt","trd",1.47267599032386
"2009","mo","wht","trd",5.95629067178352
"2009","mo","trk","trn",1.2291551331865
"2009","mo","otr","trn",0.0123075215577228
"2009","mo","air","trn",0.0196526538241832
"2009","mo","pip","trn",0.148734578170675
"2009","mo","trn","trn",0.293186579308543
"2009","mo","wtt","trn",0.131402347689108
"2009","mo","mvt","trd",0.419809319452757
"2009","mo","ott","trd",3.68264225909718
"2009","mo","fbt","trd",1.01562026923491
"2009","mo","gmt","trd",1.07579100700256
"2009","ms","wht","trd",2.36185284923888
"2009","ms","trk","trn",0.561587660461366
"2009","ms","otr","trn",0.00562317322774473
"2009","ms","air","trn",0.00897908456385667
"2009","ms","pip","trn",0.0801824419304363
"2009","ms","trn","trn",0.133953770933463
"2009","ms","wtt","trn",0.0600363087013688
"2009","ms","mvt","trd",0.16646733544816
"2009","ms","ott","trd",1.4602811702223
"2009","ms","fbt","trd",0.402724742430842
"2009","ms","gmt","trd",0.426584294670383
"2009","mt","wht","trd",1.13015908766894
"2009","mt","trk","trn",0.257962124136821
"2009","mt","otr","trn",0.00258297290404607
"2009","mt","air","trn",0.00412449184690722
"2009","mt","pip","trn",0.0368313524229858
"2009","mt","trn","trn",0.061530909097513
"2009","mt","wtt","trn",0.00180149826796997
"2009","mt","mvt","trd",0.0796555009840682
"2009","mt","ott","trd",0.698752267996037
"2009","mt","fbt","trd",0.192705920537777
"2009","mt","gmt","trd",0.204122842553016
"2009","nc","wht","trd",12.0586972904047
"2009","nc","trk","trn",2.51838191250472
"2009","nc","otr","trn",0.0252165400785321
"2009","nc","air","trn",0.0402657781652284
"2009","nc","pip","trn",0.115087711746371
"2009","nc","trn","trn",0.481162520964576
"2009","nc","wtt","trn",0.269226631160066
"2009","nc","mvt","trd",0.849917134996999
"2009","nc","ott","trd",7.45562476352548
"2009","nc","fbt","trd",2.05615509107381
"2009","nc","gmt","trd",2.17797263700346
"2009","nd","wht","trd",1.03597474151686
"2009","nd","trk","trn",0.232216115497025
"2009","nd","otr","trn",0.00232517830367033
"2009","nd","air","trn",0.0037128453577935
"2009","nd","pip","trn",0.0331553851821725
"2009","nd","trn","trn",0.0553897931389593
"2009","nd","wtt","trn",0.00551411074499676
"2009","nd","mvt","trd",0.0730172308861165
"2009","nd","ott","trd",0.640520178194206
"2009","nd","fbt","trd",0.176646339790679
"2009","nd","gmt","trd",0.187111806964907
"2009","ne","wht","trd",2.58181454050168
"2009","ne","trk","trn",0.587380258977944
"2009","ne","otr","trn",0.00588143433222348
"2009","ne","air","trn",0.00939147596685099
"2009","ne","pip","trn",0.0838650611872262
"2009","ne","trn","trn",0.140105999831495
"2009","ne","wtt","trn",0.00424416771993663
"2009","ne","mvt","trd",0.18197060300227
"2009","ne","ott","trd",1.59627859953921
"2009","ne","fbt","trd",0.440230895909882
"2009","ne","gmt","trd",0.466312511841948
"2009","nh","wht","trd",1.03379086053831
"2009","nh","trk","trn",0.190969798976625
"2009","nh","otr","trn",0.00191217923134376
"2009","nh","air","trn",0.00305336832498262
"2009","nh","pip","trn",0.012970948166541
"2009","nh","trn","trn",0.00205122337012213
"2009","nh","wtt","trn",0.0030237826401049
"2009","nh","mvt","trd",0.0728633073055039
"2009","nh","ott","trd",0.639169933079652
"2009","nh","fbt","trd",0.176273961424741
"2009","nh","gmt","trd",0.186717366927215
"2009","nj","wht","trd",10.7981052907743
"2009","nj","trk","trn",2.10183049217389
"2009","nj","otr","trn",0.0210456136859205
"2009","nj","air","trn",0.0336056417489967
"2009","nj","pip","trn",0.212369942316603
"2009","nj","trn","trn",0.173007524477371
"2009","nj","wtt","trn",0.224695364856192
"2009","nj","mvt","trd",0.761068504425727
"2009","nj","ott","trd",6.67622872241043
"2009","nj","fbt","trd",1.84120876682457
"2009","nj","gmt","trd",1.95029175112493
"2009","nm","wht","trd",1.36882996433508
"2009","nm","trk","trn",0.267101107661702
"2009","nm","otr","trn",0.00267448148071902
"2009","nm","air","trn",0.00427061276742422
"2009","nm","pip","trn",0.0381361994974122
"2009","nm","trn","trn",0.0637108026241102
"2009","nm","wtt","trn",0.00550972836901618
"2009","nm","mvt","trd",0.0964774231882783
"2009","nm","ott","trd",0.846317171198336
"2009","nm","fbt","trd",0.233402218515057
"2009","nm","gmt","trd",0.247230205322799
"2009","nv","wht","trd",1.74383587236874
"2009","nv","trk","trn",0.342553820889222
"2009","nv","otr","trn",0.00342998895863107
"2009","nv","air","trn",0.00547700731691582
"2009","nv","pip","trn",0.0363779540632351
"2009","nv","trn","trn",0.0817083053749437
"2009","nv","wtt","trn",0.0104403731452806
"2009","nv","mvt","trd",0.122908466217821
"2009","nv","ott","trd",1.07817499688809
"2009","nv","fbt","trd",0.297345303610968
"2009","nv","gmt","trd",0.314961618322265
"2009","ny","wht","trd",22.8999177198408
"2009","ny","trk","trn",4.21263337080453
"2009","ny","otr","trn",0.042181067813262
"2009","ny","air","trn",0.0673547407396794
"2009","ny","pip","trn",0.281414501633879
"2009","ny","trn","trn",0.202627795035273
"2009","ny","wtt","trn",0.450349919169399
"2009","ny","mvt","trd",1.61402446644059
"2009","ny","ott","trd",14.1585106187711
"2009","ny","fbt","trd",3.90471551535579
"2009","ny","gmt","trd",4.13605159681141
"2009","oh","wht","trd",12.8727952221944
"2009","oh","trk","trn",2.93974884870747
"2009","oh","otr","trn",0.0294356841971289
"2009","oh","air","trn",0.0470029086596367
"2009","oh","pip","trn",0.419731874375416
"2009","oh","trn","trn",0.701209217378741
"2009","oh","wtt","trn",0.197249857737214
"2009","oh","mvt","trd",0.90729611757949
"2009","oh","ott","trd",7.95896343718267
"2009","oh","fbt","trd",2.19496872630902
"2009","oh","gmt","trd",2.32501032910059
"2009","ok","wht","trd",3.69135334764106
"2009","ok","trk","trn",0.874564558450189
"2009","ok","otr","trn",0.00875700866890719
"2009","ok","air","trn",0.0139831938622456
"2009","ok","pip","trn",0.124868701468155
"2009","ok","trn","trn",0.208607184197954
"2009","ok","wtt","trn",0.0092991133158275
"2009","ok","mvt","trd",0.26017275215832
"2009","ok","ott","trd",2.28228180597041
"2009","ok","fbt","trd",0.629420806901257
"2009","ok","gmt","trd",0.666711037772765
"2009","or","wht","trd",3.31726848287335
"2009","or","trk","trn",0.635022504759301
"2009","or","otr","trn",0.00635847579849656
"2009","or","air","trn",0.0101532159120118
"2009","or","pip","trn",0.0312083870900734
"2009","or","trn","trn",0.151469957638026
"2009","or","wtt","trn",0.0678868319448563
"2009","or","mvt","trd",0.233806625797216
"2009","or","ott","trd",2.05099344087964
"2009","or","fbt","trd",0.565634770925561
"2009","or","gmt","trd",0.599145978317336
"2009","pa","wht","trd",12.7844458521737
"2009","pa","trk","trn",2.77882090779287
"2009","pa","otr","trn",0.027824313875702
"2009","pa","air","trn",0.0444298720851287
"2009","pa","pip","trn",0.396754882205095
"2009","pa","trn","trn",0.662823572444239
"2009","pa","wtt","trn",0.272480066642156
"2009","pa","mvt","trd",0.901069106349473
"2009","pa","ott","trd",7.90433898355352
"2009","pa","fbt","trd",2.17990408022112
"2009","pa","gmt","trd",2.30905317338406
"2009","ri","wht","trd",1.15457851310536
"2009","ri","trk","trn",0.235526758680035
"2009","ri","otr","trn",0.00235832775018421
"2009","ri","air","trn",0.00376577840314671
"2009","ri","pip","trn",0.0223218691345977
"2009","ri","trn","trn",0.00532106373901165
"2009","ri","wtt","trn",0.0251788958110844
"2009","ri","mvt","trd",0.0813766228934563
"2009","ri","ott","trd",0.713850256494321
"2009","ri","fbt","trd",0.196869730667761
"2009","ri","gmt","trd",0.208533338905237
"2009","sc","wht","trd",3.71481080648631
"2009","sc","trk","trn",0.713699943877083
"2009","sc","otr","trn",0.00714627243368468
"2009","sc","air","trn",0.011411169796764
"2009","sc","pip","trn",0.0574331629368544
"2009","sc","trn","trn",0.170236644300188
"2009","sc","wtt","trn",0.0762978127324823
"2009","sc","mvt","trd",0.261826073054926
"2009","sc","ott","trd",2.29678503188647
"2009","sc","fbt","trd",0.633420589984518
"2009","sc","gmt","trd",0.67094778924502
"2009","sd","wht","trd",1.3448316912963
"2009","sd","trk","trn",0.279840959304814
"2009","sd","otr","trn",0.00280204552410654
"2009","sd","air","trn",0.00447430706715387
"2009","sd","pip","trn",0.0309542081998927
"2009","sd","trn","trn",0.0667496001064583
"2009","sd","wtt","trn",0.00120374071096078
"2009","sd","mvt","trd",0.0947859848036172
"2009","sd","ott","trd",0.831479571875549
"2009","sd","fbt","trd",0.229310220009967
"2009","sd","gmt","trd",0.242895775097454
"2009","tn","wht","trd",5.50225142293643
"2009","tn","trk","trn",1.07463146855269
"2009","tn","otr","trn",0.0107602772088922
"2009","tn","air","trn",0.0171820136204362
"2009","tn","pip","trn",0.15343388288314
"2009","tn","trn","trn",0.256328526624209
"2009","tn","wtt","trn",0.114883055894126
"2009","tn","mvt","trd",0.387807874498718
"2009","tn","ott","trd",3.40191987376867
"2009","tn","fbt","trd",0.938201034753664
"2009","tn","gmt","trd",0.993785045968819
"2009","tx","wht","trd",51.165478007831
"2009","tx","trk","trn",12.1268870096758
"2009","tx","otr","trn",0.12142643289682
"2009","tx","air","trn",0.193893761602165
"2009","tx","pip","trn",1.73145437820243
"2009","tx","trn","trn",2.89258892066033
"2009","tx","wtt","trn",1.29642010207523
"2009","tx","mvt","trd",3.60622838702242
"2009","tx","ott","trd",31.6344788898835
"2009","tx","fbt","trd",8.72433858811098
"2009","tx","gmt","trd",9.24121473294884
"2009","ut","wht","trd",2.4055132477685
"2009","ut","trk","trn",0.624289171651214
"2009","ut","otr","trn",0.00625100301084971
"2009","ut","air","trn",0.00998160333500048
"2009","ut","pip","trn",0.0891348471093541
"2009","ut","trn","trn",0.148909768827375
"2009","ut","wtt","trn",0.0065205247690922
"2009","ut","mvt","trd",0.169544593292641
"2009","ut","ott","trd",1.48727542512592
"2009","ut","fbt","trd",0.41016937335183
"2009","ut","gmt","trd",0.434469985058667
"2009","va","wht","trd",9.39780286173353
"2009","va","trk","trn",2.00367958936584
"2009","va","otr","trn",0.0200628293980751
"2009","va","air","trn",0.0320363315266026
"2009","va","pip","trn",0.207423766526196
"2009","va","trn","trn",0.477931506752598
"2009","va","wtt","trn",0.214202581066282
"2009","va","mvt","trd",0.662372849334798
"2009","va","ott","trd",5.81045282515087
"2009","va","fbt","trd",1.60244010888617
"2009","va","gmt","trd",1.69737717001117
"2009","vt","wht","trd",0.440856348975803
"2009","vt","trk","trn",0.0868923626365286
"2009","vt","otr","trn",0.000870052605628481
"2009","vt","air","trn",0.00138930024108029
"2009","vt","pip","trn",0.00483888886732005
"2009","vt","trn","trn",0.0194392209699455
"2009","vt","wtt","trn",0.00928919396617831
"2009","vt","mvt","trd",0.0310722921426098
"2009","vt","ott","trd",0.272571691072869
"2009","vt","fbt","trd",0.0751713891267595
"2009","vt","gmt","trd",0.0796249413842217
"2009","wa","wht","trd",10.3130783307821
"2009","wa","trk","trn",2.1711838898687
"2009","wa","otr","trn",0.0217400487610255
"2009","wa","air","trn",0.0347145158688107
"2009","wa","pip","trn",0.110957531123405
"2009","wa","trn","trn",0.517885790437352
"2009","wa","wtt","trn",0.232109562650484
"2009","wa","mvt","trd",0.726882993810004
"2009","wa","ott","trd",6.37634732338292
"2009","wa","fbt","trd",1.75850574931954
"2009","wa","gmt","trd",1.86268896770381
"2009","wi","wht","trd",7.21945322465364
"2009","wi","trk","trn",1.51662254095982
"2009","wi","otr","trn",0.0151859306558003
"2009","wi","air","trn",0.0242488982673547
"2009","wi","pip","trn",0.202247872498017
"2009","wi","trn","trn",0.361755292624053
"2009","wi","wtt","trn",0.0245518769957351
"2009","wi","mvt","trd",0.508839126911739
"2009","wi","ott","trd",4.46362761619959
"2009","wi","fbt","trd",1.23100490419083
"2009","wi","gmt","trd",1.30393617144148
"2009","wv","wht","trd",0.79696511581446
"2009","wv","trk","trn",0.192442446785322
"2009","wv","otr","trn",0.00192692484331991
"2009","wv","air","trn",0.00307691412226065
"2009","wv","pip","trn",0.0274765747196767
"2009","wv","trn","trn",0.04590270272922
"2009","wv","wtt","trn",0.0205729843368685
"2009","wv","mvt","trd",0.0561714330837842
"2009","wv","ott","trd",0.492745833984926
"2009","wv","fbt","trd",0.135892280967535
"2009","wv","gmt","trd",0.143943261290037
"2009","wy","wht","trd",0.465095694239107
"2009","wy","trk","trn",0.146984110934554
"2009","wy","otr","trn",0.00147175085156256
"2009","wy","air","trn",0.00235009216644895
"2009","wy","pip","trn",0.0209861180532784
"2009","wy","trn","trn",0.0350596662163314
"2009","wy","wtt","trn",0.00816409254671676
"2009","wy","mvt","trd",0.0327807217004845
"2009","wy","ott","trd",0.287558339998913
"2009","wy","fbt","trd",0.0793044933889502
"2009","wy","gmt","trd",0.0840029126899915
"2010","ak","wht","trd",1.4126882627891
"2010","ak","trk","trn",0.45597706731331
"2010","ak","otr","trn",0.00528738428307718
"2010","ak","air","trn",0.00806854755549961
"2010","ak","pip","trn",0.0689910543840157
"2010","ak","trn","trn",0.000560951170637987
"2010","ak","wtt","trn",0.0442344083310567
"2010","ak","mvt","trd",0.176985131513815
"2010","ak","ott","trd",0.974778810671611
"2010","ak","fbt","trd",0.268622315908516
"2010","ak","gmt","trd",0.283525209407051
"2010","al","wht","trd",5.6424440735585
"2010","al","trk","trn",1.17635798435445
"2010","al","otr","trn",0.0136407226670333
"2010","al","air","trn",0.0208157405699829
"2010","al","pip","trn",0.177987410971928
"2010","al","trn","trn",0.312227201429461
"2010","al","wtt","trn",0.114118676472119
"2010","al","mvt","trd",0.54142404515376
"2010","al","ott","trd",2.98199448897095
"2010","al","fbt","trd",0.821755927482573
"2010","al","gmt","trd",0.867346112451545
"2010","ar","wht","trd",3.51828514365112
"2010","ar","trk","trn",0.731338334193777
"2010","ar","otr","trn",0.00848039757045725
"2010","ar","air","trn",0.0129410853124062
"2010","ar","pip","trn",0.110654255234308
"2010","ar","trn","trn",0.194110742155345
"2010","ar","wtt","trn",0.0322713023404844
"2010","ar","mvt","trd",0.33759912365044
"2010","ar","ott","trd",1.85939050032611
"2010","ar","fbt","trd",0.512397045265851
"2010","ar","gmt","trd",0.540824313375481
"2010","az","wht","trd",6.19475820461817
"2010","az","trk","trn",1.03557174060978
"2010","az","otr","trn",0.0120082042229917
"2010","az","air","trn",0.0183245176900537
"2010","az","pip","trn",0.156685919965067
"2010","az","trn","trn",0.274859924232559
"2010","az","wtt","trn",0.0435581330573282
"2010","az","mvt","trd",0.594421672978775
"2010","az","ott","trd",3.27388886550874
"2010","az","fbt","trd",0.902194015147025
"2010","az","gmt","trd",0.952246823594001
"2010","ca","wht","trd",87.3528417225358
"2010","ca","trk","trn",16.5792965336953
"2010","ca","otr","trn",0.192248948907123
"2010","ca","air","trn",0.293371864745413
"2010","ca","pip","trn",1.99753581680121
